Name,Created,Tags,Text
救赎灵魂,"March 21, 2024 10:34 PM",,"　　我意志低迷情绪低落
　　只觉乌云掩盖了月
　　灰蒙蒙的，一切都暗淡
　　雪花落到少年的肩膀
　　有书卷在手便捧起世界
　　什么时候才驱赶阴霾
　　寻求语言的快慰
　　文字的欢呼，就是宣泄
　　唯有文学救赎灵魂
　　今儿宗教般狂热信念
　　使我日夜痴迷
　　明天，对自己的苛刻
　　到难以形容的程度
　　斯巴达？还是法西斯
　　花儿已失去意义
　　唯有文学可以救赎灵魂
　　2020.11.18象牙塔·钱馆

"
苦涩的青春,"March 21, 2024 10:34 PM",,"　　我抬起布满老茧的双手写下
　　“你可以看不起任何人，
　　但你别在有人的地方流露。”
　　你不是世界中心也不是全部
　　你要改变自己让自己就
　　像沙漠里的树把根扎得更深
　　悄悄在人看不见的角落
　　紧紧纠缠以汲取大地的力量
　　你有你的热情也有你的命运
　　你不能眼看着悲剧诞生
　　却没有作出任何进化甚至改变
　　站起来！以高傲的灵魂
　　去祭奠跟前这苦涩的青春吧
　　所有繁花像绫罗是烟火
　　唯有你是夜空中最闪亮的星
　　你经历浩劫与漫长黑夜
　　才得以寻觅到未来以及光明
　　活像云那样柔软风这样轻
　　2021.6.7象牙塔·钱馆

"
我的尿滋出春天来,"March 21, 2024 10:34 PM",,"　　合上电脑，我写完日记，我打算
　　关掉电炉、熄灯。可尿意席卷全身。
　　开后门，我听见，清水哗啦啦～～
　　走到核桃树跟前撸开裤子，滋滋
　　被尿滋的核桃树，还是我种的！
　　转眼间，它竟碗口还粗！我想起：
　　北伐的桓温，树犹如此，人何以堪！
　　滋滋、滋舒服喽！春天就这样来啦。
　　春天来啦？不着衣裳、□□的紫荆旁
　　有那颗，同样是我栽种的万年青。
　　她长出嫩绿鹅黄的新叶，还有枝桠！
　　春天来啦，春天来啦，撸起裤子，我
　　发现春天来啦！春天似被尿滋来啦
　　有人读到这，无聊的话，那感觉肯定
　　就像头顶有乌鸦飞过，然后：。。。。
　　我的尿滋出春天来，有点鲤鱼冒泡泡
　　然而，人类的历史，何不是如此？
　　真相的背后充满谎言，还有虚无呀。

"
舒坦,"March 21, 2024 10:34 PM",,"　　文学的梦想在我心中燃烧
　　它让我煎熬让我痛苦
　　让我觉得自己的心有虫子
　　在使劲撕咬
　　那激情那幻想还有那渴望
　　是我忧伤绝望的根源
　　如果可以选择我愿意留在
　　书房也就是我的园地
　　如果可以选择我愿意追随
　　宿命也就是我的理想
　　然而，人生往往那么沉重
　　往往那么让人无奈
　　2022.7.16故乡·大堡村

"
绿色的小书虫,"March 21, 2024 10:34 PM",,"　　小书虫埋头啃书、啃书
　　不停啃书不管不顾
　　把书籍当享受以此生存
　　坚持啃书，其实是种天赋
　　像努力不是后天的形成
　　而是与生俱来的那个样子
　　他的话贼多他还是书虫
　　话多遇见博览群书
　　内心深处有文学的梦想
　　讲故事的人接受命运
　　的委托书写大家的故事
　　他知道文字的事业值得追求
　　只因他是绿色的小书虫
　　2019.12.7象牙塔·钱馆

"
忘不了你的所有,"March 21, 2024 10:34 PM",,"　　该忘的东西，我还是，忘了吧
　　留恋式地带着，也是种负担。
　　知道吗？也许，你知道的：
　　忘乎所以地思念你，我曾以为
　　你同样思念我……没有怀疑
　　想你的时候，就想跑到你跟前
　　跟你说，我爱你，真的爱你
　　文字的话，我可以毫无顾忌！
　　我爱你，很爱你的那种爱你
　　可面对面，却没有那个勇气
　　我不知道为什么，我说不出口
　　或许，这是天意，也是缘分
　　你是流星，深邃夜空里的流星
　　你是我的流星，从我生命里划过
　　你不记得我，也不曾留恋我
　　可是，我忘不了你的所有
　　我知道，我从来没有爱你的资格
　　我的文字，就跟我，同样蹩脚
　　可我仍旧爱你，直到天荒地老

"
突破,"March 21, 2024 10:34 PM",,"　　曾经爱情像朵浪花
　　把我卷入情感的漩涡
　　在漩涡中心我莽撞
　　还有满腔火焰般的孤勇
　　我像脑子没有发育完全
　　失去心智自我破碎
　　人生观价值观世界观
　　的换血与重新构建
　　才会有怼天怼地怼领导
　　谁也瞧不起的意志
　　老天爷让你重生以前
　　必然让你忧伤绝望
　　你会活在崩溃的边缘
　　在绝望中寻找希望
　　等佛祖向你露出笑容
　　你的眼力穿透迷雾
　　看透这人间万物皆空
　　2022.8.16故乡·大堡村

"
叛逆,"March 21, 2024 10:34 PM",,"　　把你的爱刻在浮萍上
　　像浪子那样
　　没有根也没有家
　　失去奋进的意志
　　渴望优秀的热血冷却
　　有人生来幸运
　　坐享其成
　　有人像蜗牛
　　缓慢缓慢爬进福地
　　苦苦追寻不得
　　这种人痛恨世界
　　往往又能在悬崖边上
　　巧合般停止步伐
　　2021.5.5象牙塔·钱馆

"
惩罚,"March 21, 2024 10:34 PM",,"　　诸神要惩罚西西弗
　　让他推石头上山
　　紧绷儿身躯推着巨石
　　攀登，一次又一次
　　时间没有尽头
　　天空失去了边际
　　无休无止重复着自己
　　却激动充实人心
　　西西弗啊，西西弗
　　神话里的幸福
　　惹得男孩儿羡慕
　　2020.11.7象牙塔·崇实

"
托梦,"March 21, 2024 10:34 PM",,"　　夜晚沈从文托梦和我说
　　诗歌像李白也可以是杜甫
　　有没有天赋都要苦练
　　你看执意航海的鲁滨逊
　　再看冲向风车的堂吉诃德
　　与死不下树的柯希莫
　　没有谁生来是天才
　　你的未来藏在过去背后
　　你的内心承载世界
　　浴火的凤凰在夜空飞翔
　　像春蚕化蛹成蝶
　　成长吧！欢呼吧！痴狂吧
　　在沉默中爆发与死亡
　　2020.6.23象牙塔·钱馆

"
太阳,"March 21, 2024 10:34 PM",,"　　如果还有遗憾
　　我宁愿希望
　　那是理想
　　而不是爱情
　　你是太阳
　　是我生命的全部
　　春天来了
　　我就在这儿
　　想念你
　　你是太阳
　　是我的理想
　　春天来了
　　我就在这儿
　　想念你
　　2020.10.13象牙塔·钱馆

"
雪,"March 21, 2024 10:34 PM",,"　　起床，骑车，东南门出
　　冷锋落了满地桐叶
　　衣着鲜明的人起得老早
　　扫成堆，路灯还亮
　　逆风骑大奔，我继续往前
　　地面结了白花花的冰
　　嘴里哈出白气清晰可见
　　北方的雪席卷古老的城
　　到古都第三个年头
　　我明白既定的命运是天意
　　穿校服的学生焦急着等公交
　　许久以前我也是学生
　　大学即将结束还需干点什么？
　　席卷北方的雪不能告诉我
　　大学后半生—告别天堂
　　唯有写作可以完成
　　2019.9.9象牙塔·崇实

"
厨房里的小男人,"March 21, 2024 10:34 PM",,"　　远山淡影，阳光跑在书上
　　静谧美好的时光，我在读书
　　累了卷了，抬头眺望远方
　　蜿蜒的群山，还有蓝天，白云
　　像停泊的帆船。我心回厨房
　　回厨房？煮饭炒菜，的厨房？
　　有锅碗瓢盆、柴米油盐的地方？
　　是的，真的，没骗你！厨房！
　　我就是，就是，厨房里的小男人。
　　厨房里的小男人，煮饭炒菜。
　　他最辉煌的就是，他曾独立
　　完成三桌子的饭菜！三桌子！
　　有的人有雄心，有的人却只想
　　和喜欢的一切在一起，别管其他
　　原来，这是，厨房里的小男人。

"
荒芜之大地,"March 21, 2024 10:34 PM",,"　　身边山咔拉就是荒芜之大地
　　迟早孕育出作家浪淘沙
　　他属于我们这个时代这个群体
　　只是，现在的他还缺乏女人
　　没有肥沃福地的滋润
　　这样的青春岁月苍白像苦行
　　苦行的孩儿敏锐觉察到
　　大量田野竟成荒漠
　　大量的土地没有人耕耘
　　那些荒漠那些长满杂草的地
　　有咯哒咯哒的山鸡妈妈
　　领着就像麻雀那样的小鸡
　　偶有弯曲的小蛇兄弟
　　像绳子像鱼那样游弋其中
　　我们这代人生长在农村
　　没有种地，也没有扛锄头
　　更没有面朝黄土背朝天
　　可我们有我们的绝望
　　浪淘沙你为荒芜之大地而生
　　不是浪淘沙选择了大作家
　　而是大作家自己选择了浪淘沙
　　像艺术志向这种事情永远
　　都是老天爷的赋予
　　大地需要思考与记录的人
　　2022.8.5故乡·大堡村

"
上上下下,"March 21, 2024 10:34 PM",,"　　人生旅途像长长火车
　　来来往往上上下下
　　有许多情感像是多余
　　欢乐与忧伤都不重要
　　重要的是，认识我自己
　　招惹了谁，谁招惹你
　　谁都不是谁的全部
　　无所畏啊也无所谓啊
　　神树神树你告诉咱
　　眼前这棕榈树的花果
　　像粒粒煮熟的鱼卵
　　相由心生亦或心动
　　罢了罢了，上上下下
　　任凭时间像河那样
　　流淌在这片天空与土地
　　热爱人生随遇而安
　　2021.3.31象牙塔·钱馆

"
我不是个自恋的人,"March 21, 2024 10:34 PM",,"　　我已辞别幼稚的幻想，
　　我已辞别，青涩的时光，
　　要离开，终究会离开。
　　联系消失，人就会离开。
　　离开的，怎样，与我无关。
　　我还有日记，与书做伴。
　　我不是个自恋的人，尽管
　　我怀旧，却不是个自恋的人。
　　我写日记，可我写完就忘完。
　　日记是我朋友，真不是我
　　自恋的工具，我不常看日记

"
一杯痴情美酒,"March 21, 2024 10:34 PM",,"　　少年涨红了脸和你诉说
　　其实我还不会说话
　　我还不会和你说我爱你
　　我想把我的痴情化作美酒
　　捧到你跟前让你喝下
　　我还给你写信为你苦恼
　　可你偏偏不爱还让我忧伤
　　有什么法子可以挽留
　　挽留你的芳容、你的青春
　　每当我思念你便会联想
　　艰难的岁月只顾自己
　　如果那样，我宁愿我在
　　蔚蓝色的海洋漂泊
　　并将这杯美酒倒进大海
　　2021.5.12象牙塔·钱馆

"
我选的路,"March 21, 2024 10:34 PM",,"　　这些日子潜伏在山腰上
　　早起晚睡继续修行
　　这里的空气新鲜阳光清亮
　　却不能照亮灰暗人生
　　朋友啊月光穿过我的肠壁
　　照进我心底荡漾起涟漪
　　我□□着思想痴痴注视着月
　　回想白天儿的事情
　　淡绿色田野享受盛夏的焦灼
　　它们让我意识到骨感现实
　　像鞭子抽打着少年
　　使我不想浪费青春与生命
　　我借助犹太人的智慧
　　使人生变成做买卖
　　以最低投入换最大收获
　　2020.2.17故乡·大堡村

"
假如生活让我重新选择,"March 21, 2024 10:34 PM",,"　　苦涩的风吹过心肺，吹过，
　　酸涩的味弥漫胸腔，弥漫，
　　我亲爱的姑娘在哪？在哪？
　　在不知名的角落里，等待。
　　读些书，走了些路，明白：
　　漫长而孤单的岁月，依旧。
　　爱了许多人，碎了许多心，
　　淡定而从容的生活，依旧。
　　苦涩的风又吹心肺，吹过，
　　酸涩的味又漫胸腔，弥漫，
　　我亲爱的姑娘在哪  在哪
　　在不知名的角落里，等待。
　　假如，生活让我重新选择，
　　我想，或许作出新的选择。
　　尽管，我的选择仍旧相同。
　　因为，我是我我仍旧是我。

"
从后飞奔,"March 21, 2024 10:34 PM",,"　　窗外有白色棉花般云朵
　　像极了柔软的绵羊
　　窗内是诗人穆旦的语言
　　像爱情像女人的诱惑
　　遥远的从前到近在我眼前
　　近在眼前的所有是未来
　　我们从前慢慢来从后飞奔
　　谁也阻挡不了神的觉醒
　　没土壤没绿草哪儿有红花
　　哪儿有高耸云端的大树
　　诗便是红花便是树梢结果
　　还是娇艳的欲望在流淌
　　也是瞬息的灵感积累太多
　　如山涧清泉飞溅在天涯
　　这辈子写哪个样子的文学
　　早被注定已是宿命
　　从前是慢慢来从后飞奔
　　严酷的现实迟早让少年
　　脱衣服般脱掉青涩
　　青春啊青春消逝在天际
　　那朵云彩那朵莲
　　我想还是会从后飞奔
　　2019.8.5象牙塔·钱馆

"
昏黄烛光里的日记,"March 21, 2024 10:34 PM",,"　　晚饭后，到村里的篮球场
　　太阳能路灯亮了起来
　　个多小时，我流汗、擦汗
　　回家的路上音乐响彻云霄
　　漆黑的夜，蛐蛐、蟋蟀，蛙鸣
　　不要命的飞蛾猛烈撞击路灯
　　小跑到别人家，借来照明的烛
　　昏黄的灯光装满整间房
　　烛光前书桌上我刷刷写日记
　　蜡炬将成灰不曾流泪也不愿
　　放弃多年来的陪伴
　　有时真不需要理由去坚持
　　昏黄的烛光给红笔写就的日记
　　晕染出诗情与画意还让我
　　想起，蓦然回首，还在烛光前
　　2020.2.25象牙塔·钱馆

"
